"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_1","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
"330000","2","1","1","50","-1","-1","-1","-1","-2","-2","8872","4337.0","2854.0","1690","0","1709.0","4345.0","2854.0","1702.0","0.0","1709.0","258.0","0"
"220000","1","1","2","24","0","0","0","-1","-1","-1","105607","108917.0","111520.0","8303","0","85632.0","5000.0","5050.0","8303.0","0.0","85632.0","0.0","0"
"40000","2","3","1","43","0","0","0","0","0","0","38257","38901.0","38103.0","36207","33138","31339.0","1700.0","1504.0","1200.0","1500.0","1500.0","1000.0","0"
"30000","1","2","2","39","0","0","0","2","0","0","28347","28108.0","18388.0","12992","7736","8032.0","3036.0","2309.0","0.0","1000.0","2000.0","148.0","0"
"240000","2","2","1","36","1","-2","-2","-2","-2","-2","-946","-946.0","-946.0","-946","-946","-946.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"80000","1","2","2","36","2","0","0","0","0","0","79278","78501.0","78534.0","80016","76235","78245.0","3100.0","3500.0","3400.0","3000.0","3500.0","3000.0","0"
"110000","2","3","0","31","0","0","0","0","0","0","89989","84229.0","79288.0","73315","63818","63208.0","4000.0","5000.0","3000.0","3000.0","3000.0","8954.0","0"
"310000","2","1","2","38","-1","-1","-1","-1","-2","-2","1424","4542.0","126.0","0","0","0.0","4542.0","126.0","0.0","0.0","0.0","0.0","0"
"330000","2","3","2","45","0","0","0","0","0","0","335196","334954.0","335527.0","333860","335760","330121.0","12388.0","12378.0","12116.0","12450.0","12213.0","11678.0","0"
"300000","2","2","2","35","0","0","0","0","0","0","291619","297268.0","205629.0","215827","208464","212508.0","12019.0","9006.0","17000.0","12000.0","9557.0","15000.0","0"
"320000","2","2","2","33","0","0","0","0","0","0","91653","94037.0","108597.0","65913","43805","33263.0","10042.0","18832.0","2117.0","2076.0","5045.0","3754.0","0"
"50000","2","3","2","37","1","3","2","0","0","0","52626","51537.0","49205.0","30394","30249","29957.0","0.0","24.0","1500.0","1000.0","1201.0","30592.0","1"
"170000","2","1","2","28","0","0","0","0","0","0","130370","131199.0","128900.0","125514","127280","128839.0","6530.0","4860.0","22500.0","4820.0","4877.0","4962.0","0"
"350000","1","3","1","44","-1","-1","-1","-1","-1","-2","3265","2686.0","1864.0","569","0","0.0","2686.0","1864.0","569.0","0.0","0.0","0.0","0"
"20000","1","2","1","37","0","0","0","0","0","0","16455","16511.0","18902.0","18768","18650","19175.0","1609.0","3000.0","663.0","676.0","834.0","782.0","0"
"50000","1","2","2","23","2","0","0","0","0","0","49758","48456.0","44116.0","21247","20066","18858.0","2401.0","2254.0","2004.0","704.0","707.0","1004.0","1"
"20000","2","3","2","24","1","2","0","0","0","0","19154","18165.0","17233.0","7630","1730","0.0","0.0","1333.0","500.0","100.0","0.0","3200.0","0"
"50000","2","1","2","24","0","0","0","0","0","0","35084","35796.0","30937.0","19420","10385","1308.0","2090.0","2002.0","1002.0","238.0","1011.0","389.0","0"
"50000","1","2","1","26","0","0","-2","-1","-1","0","102800","0.0","0.0","2624","45567","46557.0","0.0","0.0","2624.0","45567.0","1747.0","2000.0","0"
"60000","2","2","1","33","0","0","0","0","0","0","58203","36367.0","20934.0","20694","20175","19421.0","1506.0","1298.0","1000.0","721.0","811.0","599.0","0"
"80000","1","1","2","35","-1","-1","-1","-1","-1","-1","7988","3977.0","6848.0","1719","1378","19942.0","3983.0","6853.0","1719.0","1378.0","19942.0","2418.0","0"
"210000","2","1","2","31","-2","-2","-2","-2","-1","-1","1440","0.0","7422.0","893","6082","2293.0","0.0","7422.0","893.0","6082.0","2293.0","3299.0","0"
"240000","2","3","1","50","0","0","0","0","0","0","234205","231669.0","214642.0","207642","210375","214694.0","10116.0","9150.0","8008.0","8000.0","8009.0","7714.0","1"
"60000","2","1","2","28","1","2","2","-2","-2","-1","21501","20650.0","0.0","0","0","2285.0","0.0","0.0","0.0","0.0","2285.0","0.0","0"
"50000","1","1","2","39","0","0","0","0","0","0","47174","47974.0","48630.0","50803","30789","15874.0","1800.0","2000.0","3000.0","2000.0","2000.0","2000.0","0"
"50000","2","2","2","27","0","0","0","0","0","0","26655","27724.0","28676.0","27990","28790","29399.0","1800.0","1750.0","900.0","1200.0","1200.0","1100.0","0"
"180000","2","1","2","32","-1","-1","2","2","-1","-1","3139","5853.0","2821.0","0","2821","0.0","2821.0","0.0","0.0","2821.0","0.0","176.0","0"
"30000","2","1","2","40","-1","-1","2","2","2","2","142","215.0","139.0","19","19","79.0","355.0","120.0","0.0","0.0","60.0","60.0","0"
"20000","2","2","2","40","0","0","0","0","0","-2","19816","20396.0","20102.0","19575","0","0.0","1601.0","2203.0","2114.0","0.0","0.0","0.0","0"
"250000","2","2","1","75","0","-1","-1","-1","-1","-1","52874","1631.0","1536.0","1010","5572","794.0","1631.0","1536.0","1010.0","5572.0","794.0","1184.0","0"
"100000","2","2","2","27","0","0","0","0","0","0","37767","34457.0","30036.0","30337","30997","32904.0","1788.0","1799.0","1100.0","1150.0","2423.0","0.0","0"
"330000","1","1","2","25","0","0","0","0","2","0","46140","45781.0","48139.0","51137","39450","25358.0","2504.0","4007.0","5056.0","74.0","1023.0","2566.0","0"
"50000","1","3","1","46","0","0","0","0","0","0","35713","15392.0","16099.0","16418","16765","17484.0","1561.0","1268.0","587.0","611.0","1000.0","2000.0","0"
"30000","1","2","2","28","0","0","0","0","0","0","29242","29507.0","29155.0","25255","22001","0.0","5006.0","1244.0","851.0","955.0","0.0","0.0","0"
"140000","2","2","2","26","0","0","0","0","0","0","101551","105246.0","104781.0","105334","107699","106828.0","5366.0","5087.0","3605.0","3894.0","3785.0","3304.0","1"
"400000","2","2","2","29","-1","0","-1","-1","-1","-1","19532","3719.0","1453.0","4944","1896","2486.0","3127.0","1469.0","4968.0","1905.0","2494.0","862.0","0"
"50000","1","2","1","25","0","0","0","0","0","0","27699","28513.0","29341.0","29928","29533","28538.0","1565.0","1393.0","980.0","994.0","1024.0","886.0","0"
"160000","2","2","1","33","-1","-1","-1","-1","0","-1","8015","2453.0","9624.0","52572","7333","2210.0","2453.0","9880.0","52572.0","1546.0","2210.0","0.0","0"
"100000","2","3","1","43","0","0","-2","-2","-2","-2","62170","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"220000","1","1","1","48","2","0","0","0","0","0","210380","213522.0","201852.0","169115","172169","162402.0","10000.0","9020.0","6000.0","5500.0","6000.0","5500.0","1"
"510000","2","1","2","29","0","0","0","0","0","0","78331","99414.0","107686.0","103776","87265","36739.0","40010.0","20094.0","5000.0","5001.0","25365.0","65000.0","0"
"50000","1","2","2","29","0","0","0","0","0","0","49276","35100.0","32563.0","27823","29130","28309.0","1602.0","1400.0","3000.0","3130.0","1062.0","6318.0","0"
"160000","2","1","1","38","-1","-1","-1","-1","2","-1","4473","4664.0","5969.0","18941","16578","12652.0","4664.0","5969.0","18941.0","0.0","12652.0","1916.0","0"
"230000","2","1","2","37","-2","-2","-2","-2","-2","-2","2283","50815.0","0.0","0","299","338.0","51315.0","0.0","0.0","299.0","338.0","0.0","0"
"80000","2","1","2","37","-1","-1","-1","-1","-1","-1","10115","249.0","5986.0","188","1644","16872.0","258.0","5995.0","188.0","1644.0","16872.0","4000.0","0"
"150000","2","2","1","25","-1","-1","-2","-1","-1","-1","6156","0.0","0.0","316","316","316.0","0.0","0.0","316.0","316.0","316.0","316.0","0"
"10000","1","3","2","23","0","0","0","0","0","2","6974","7838.0","9002.0","9182","9729","9411.0","1134.0","1298.0","478.0","847.0","0.0","175.0","0"
"130000","2","3","2","49","0","0","0","0","0","0","89003","91362.0","72197.0","49654","28065","27500.0","4100.0","3095.0","1630.0","561.0","600.0","0.0","1"
"40000","2","1","2","48","0","0","0","0","0","0","34871","34449.0","33634.0","34586","34762","35673.0","1600.0","1600.0","1500.0","1500.0","1500.0","1500.0","0"
"120000","1","1","1","34","-1","2","-1","0","0","0","1082","632.0","1350.0","900","450","0.0","0.0","1350.0","0.0","0.0","0.0","450.0","0"
"260000","2","1","2","58","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"200000","2","2","2","33","0","0","0","0","0","0","11253","12852.0","14024.0","14512","16325","11905.0","2000.0","1322.0","2000.0","2000.0","1200.0","3000.0","0"
"360000","2","2","2","28","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"70000","2","2","2","36","0","0","0","0","0","0","68699","69120.0","68376.0","30163","14310","15085.0","4483.0","12496.0","3268.0","3000.0","3000.0","2000.0","0"
"460000","1","1","1","40","2","-1","-1","-1","-1","-1","171","2715.0","-13.0","2641","-10","22535.0","2728.0","0.0","2654.0","0.0","22545.0","0.0","1"
"50000","2","1","2","26","-1","-1","-1","-1","-1","-1","1156","316.0","316.0","316","316","316.0","316.0","316.0","316.0","316.0","316.0","316.0","0"
"50000","1","3","1","33","0","0","0","0","0","0","50859","50462.0","50654.0","20046","20067","19703.0","2007.0","2199.0","691.0","707.0","703.0","697.0","0"
"250000","2","2","1","31","0","0","0","0","0","0","103109","102594.0","97109.0","99029","100871","101299.0","4000.0","4500.0","5000.0","4000.0","5000.0","4400.0","0"
"30000","2","1","2","27","0","0","-1","0","0","-2","1512","2458.0","664.0","1814","0","0.0","1000.0","664.0","1500.0","0.0","0.0","0.0","0"
"270000","1","2","1","44","0","0","0","0","-1","-1","127543","109189.0","92630.0","69669","44149","43414.0","10063.0","5162.0","10150.0","44299.0","43509.0","31031.0","0"
"100000","2","1","2","28","0","0","0","0","0","0","53494","52656.0","52600.0","52336","55831","56265.0","4173.0","3000.0","2025.0","5000.0","3000.0","3000.0","0"
"230000","2","3","1","32","0","0","0","0","0","0","195126","88743.0","92195.0","94814","98182","98457.0","5000.0","5000.0","5000.0","5000.0","4000.0","5000.0","0"
"210000","2","1","1","46","-1","-1","-1","-1","-1","-1","110346","41986.0","21874.0","20076","16171","586.0","41986.0","21874.0","20076.0","16171.0","586.0","19777.0","0"
"440000","2","2","1","46","0","0","0","0","0","0","180641","181557.0","149944.0","113135","105280","97622.0","8610.0","6907.0","3727.0","3800.0","4001.0","2701.0","0"
"100000","2","2","2","25","2","0","0","0","0","0","70896","71678.0","70125.0","69856","69718","51365.0","3472.0","2092.0","2000.0","2127.0","1960.0","1559.0","1"
"240000","2","2","1","46","0","0","0","0","0","0","8751","9900.0","10605.0","10765","11765","4311.0","1295.0","1000.0","1000.0","1000.0","1000.0","1000.0","0"
"280000","1","1","2","33","-1","-1","-1","-1","-1","-1","898","898.0","325.0","898","325","-339603.0","898.0","325.0","898.0","325.0","0.0","345293.0","1"
"50000","2","2","2","22","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"30000","1","2","1","43","3","2","2","2","2","2","1700","2610.0","1914.0","2182","2000","2566.0","1100.0","0.0","300.0","0.0","600.0","0.0","0"
"10000","1","2","2","27","0","0","2","0","0","0","7015","10227.0","9560.0","9901","9963","10182.0","3507.0","0.0","500.0","370.0","393.0","700.0","1"
"130000","1","1","2","29","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1500.0","0"
"200000","1","1","2","31","0","0","0","0","0","0","194353","197344.0","186292.0","133345","133634","133990.0","9000.0","7465.0","4715.0","4804.0","5141.0","5300.0","0"
"120000","2","2","1","29","-1","-1","-1","-1","-1","-1","1686","657.0","2179.0","1423","0","1820.0","657.0","2319.0","1423.0","0.0","1820.0","2496.0","0"
"210000","2","2","1","36","0","0","0","0","0","0","143225","142996.0","144415.0","148190","147993","131629.0","6483.0","5082.0","6000.0","5900.0","4544.0","4700.0","0"
"280000","2","1","1","36","0","0","0","0","0","0","58983","60788.0","63225.0","29701","30172","30771.0","2755.0","3463.0","1300.0","1100.0","1100.0","2000.0","0"
"300000","1","1","2","34","1","-2","-1","0","-1","-1","0","0.0","13001.0","12601","19595","203.0","0.0","13001.0","0.0","19595.0","203.0","0.0","1"
"100000","1","2","2","37","0","0","0","0","0","0","99209","98222.0","67185.0","66926","66796","64513.0","3490.0","2332.0","2314.0","2365.0","2497.0","2305.0","0"
"440000","2","1","2","36","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","162000.0","0.0","0"
"200000","2","1","2","27","-1","-1","-1","0","0","0","871","665.0","960.0","4242","4084","7414.0","665.0","960.0","3908.0","1014.0","3500.0","2880.0","0"
"110000","2","2","2","26","-2","-2","-2","-2","-2","-2","432","3220.0","5704.0","1256","1848","400.0","3220.0","5904.0","0.0","3000.0","0.0","0.0","0"
"500000","2","2","1","36","-1","-1","-1","-1","-1","-1","10483","23956.0","0.0","8500","4590","0.0","23962.0","0.0","8500.0","4590.0","0.0","0.0","0"
"60000","2","1","2","27","-1","-1","-1","-1","-1","-1","20847","13801.0","14366.0","4889","273","11736.0","13809.0","14583.0","4889.0","273.0","13557.0","0.0","0"
"400000","2","2","1","38","-1","0","-1","-1","0","-1","3697","3600.0","1354.0","5322","5103","2077.0","1000.0","1354.0","5322.0","6.0","2386.0","9085.0","0"
"180000","2","2","1","34","0","0","0","0","0","0","143301","146333.0","147042.0","127814","130331","132845.0","7000.0","5000.0","5000.0","4900.0","5000.0","5100.0","0"
"200000","2","3","1","49","-1","2","2","2","0","0","52439","51040.0","56205.0","54723","58657","59983.0","0.0","6000.0","0.0","5000.0","2286.0","3000.0","1"
"110000","2","2","2","36","0","0","0","0","0","0","47819","48947.0","50330.0","50894","52175","53652.0","2200.0","2500.0","2000.0","2100.0","2500.0","2200.0","0"
"260000","2","3","1","53","1","-1","-1","-2","-2","-1","0","165.0","526.0","452","397","485.0","165.0","526.0","452.0","397.0","485.0","459.0","0"
"50000","2","3","1","46","3","2","2","0","0","0","48522","50955.0","29516.0","29742","29898","24883.0","3754.0","1.0","1070.0","1030.0","863.0","654.0","0"
"180000","1","2","2","29","1","-2","-2","-2","-2","-2","-2","-2.0","-2.0","-2","-2","-2.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"50000","1","2","2","24","-1","0","0","0","0","0","1399","2441.0","3865.0","7476","8384","8085.0","1070.0","1500.0","3666.0","2477.0","1306.0","1000.0","0"
"230000","2","2","1","28","0","0","0","-2","-1","-1","26361","18826.0","1100.0","2100","767","6173.0","1710.0","1100.0","1000.0","767.0","6173.0","1000.0","1"
"210000","1","2","2","43","1","-2","-1","0","0","0","0","0.0","38013.0","40555","45075","37056.0","0.0","38013.0","3000.0","5000.0","3000.0","3000.0","0"
"220000","2","2","1","41","-1","2","2","-1","2","-1","650","650.0","325.0","950","475","325.0","325.0","0.0","950.0","0.0","325.0","325.0","1"
"60000","2","2","1","34","2","2","2","2","2","0","24898","27976.0","27233.0","30184","29566","30225.0","3800.0","0.0","3720.0","0.0","1300.0","1291.0","1"
"340000","1","2","1","55","-2","-1","-1","-2","-2","-2","50396","44665.0","8300.0","2190","24599","7416.0","44665.0","8321.0","2190.0","24599.0","7416.0","77195.0","0"
"200000","2","2","1","37","1","-1","2","-1","-1","-1","-179","505.0","189.0","6773","23209","16893.0","1000.0","0.0","6900.0","24000.0","17000.0","2500.0","1"
"130000","2","2","2","40","0","0","2","0","0","0","9559","12394.0","11883.0","9826","10167","12685.0","3000.0","0.0","500.0","500.0","2700.0","500.0","1"
"60000","2","1","2","28","1","2","0","0","0","0","10540","10232.0","11237.0","11427","20973","31857.0","0.0","1483.0","673.0","10000.0","11540.0","7000.0","0"
"20000","1","1","2","27","0","0","0","0","0","0","20571","19089.0","19658.0","19453","19108","18868.0","1323.0","1600.0","830.0","700.0","674.0","376.0","0"
"140000","2","2","2","31","-2","-2","-2","-2","-2","-2","390","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"50000","2","2","1","31","0","0","0","0","0","0","46512","47716.0","49675.0","30929","30078","29170.0","1974.0","4406.0","1061.0","1073.0","1046.0","1047.0","1"
"120000","2","1","2","34","-1","-1","0","-1","-1","-1","882","6531.0","6313.0","1100","1330","830.0","6900.0","5037.0","1100.0","1330.0","3800.0","2037.0","0"
"240000","2","2","2","30","-2","-2","-2","-2","-2","-2","92","92.0","92.0","0","92","0.0","92.0","92.0","0.0","92.0","0.0","1883.0","0"
"50000","1","2","2","36","0","0","0","0","-1","0","5916","6172.0","4123.0","680","978","978.0","1212.0","1200.0","0.0","978.0","0.0","0.0","0"
"200000","2","1","2","29","-1","2","-1","-1","-1","2","2393","183.0","4847.0","20183","24815","24248.0","0.0","4872.0","20183.0","5000.0","0.0","1000.0","0"
"180000","1","1","1","39","0","0","-1","0","0","-1","274731","281713.0","242063.0","122295","-1005","1005.0","11000.0","145000.0","26000.0","0.0","101005.0","1898.0","0"
"180000","2","1","2","26","0","0","0","0","0","0","145403","138232.0","130553.0","105894","108248","106517.0","5440.0","5051.0","3835.0","4106.0","4250.0","4028.0","0"
"50000","2","2","2","29","0","0","0","0","0","0","47081","49316.0","50409.0","45545","39963","41145.0","3000.0","2000.0","2000.0","2000.0","2000.0","2000.0","1"
"90000","1","1","2","26","0","0","-1","0","0","-1","39128","20473.0","1940.0","1940","0","23101.0","1541.0","4200.0","0.0","0.0","23101.0","3000.0","0"
"200000","1","1","1","36","1","-2","-1","-1","-2","-1","-14386","-13543.0","3432.0","-3684","0","1386.0","10118.0","47015.0","0.0","4000.0","100000.0","10000.0","0"
"380000","1","1","2","30","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"80000","2","2","2","43","0","0","0","0","0","0","77057","78102.0","58501.0","51042","19036","19414.0","3177.0","2600.0","3000.0","1691.0","695.0","882.0","0"
"180000","1","2","1","45","-1","0","0","0","0","0","27679","28422.0","29650.0","29981","30419","31127.0","1481.0","2000.0","1100.0","1200.0","1500.0","1500.0","1"
"380000","1","2","2","34","0","0","0","0","0","0","194314","179206.0","193992.0","174675","171253","169121.0","9010.0","35000.0","5000.0","6000.0","5000.0","4400.0","0"
"110000","2","4","2","24","0","0","0","0","0","0","83755","77431.0","79044.0","80631","82333","84462.0","3000.0","2900.0","2900.0","3000.0","3500.0","4000.0","0"
"260000","1","1","1","34","-1","-1","-1","-1","-1","-1","49657","291.0","51058.0","2351","34039","291.0","291.0","51058.0","35696.0","34039.0","291.0","291.0","0"
"320000","2","2","2","30","0","0","0","0","0","0","71305","71151.0","72029.0","72849","74374","74610.0","2589.0","2568.0","2570.0","2661.0","2781.0","2500.0","0"
